scenario_id,algorithm,run_index,seed,penalized_objective,area,volume,total_height,rel_volume_error,rel_height_error,monotonic_violation,feasible,engineering_feasible,engineering_failed_checks,n_evals,time_s,budget,decision_vector
S8,SA,6,6,62618.13578277115,7681.731530209216,90076.49623250923,36.45671875621028,0.0008499581389914965,0.001185787501088252,0.0,False,False,,16000,2.6890616416931152,16000,"[35.67882793272213, 32.34683180075349, 29.442208015429063, 27.340060371403982, 26.01774292287464, 25.35384664309452, 25.440438342125915, 25.96619350827722, 26.63753791587214, 1.9347932926128868, 2.0213154363156303, 3.6119948311314745, 3.0694407812624753, 3.3558711040580285, 3.9365308611950094, 3.9800347461075187, 4.94322599909131, 3.8030427897697225, 5.800468914666225]"
S8,SA,7,7,59106.49864494635,7700.4204154028,90215.10389328293,36.313272882453674,0.002390043258699168,0.005115811439625366,0.0,False,False,,16000,3.0710647106170654,16000,"[36.67353969539821, 33.993233125071036, 31.353970494353728, 28.909204739282416, 27.033640281264077, 25.93947023873094, 25.982214090792827, 26.126895042183616, 26.655813744872248, 1.5924603710088845, 1.5, 1.5195946329293843, 2.570868094906944, 3.454370772342354, 3.475613999359374, 4.542331143379538, 6.823923207878607, 4.865623931760496, 5.968486728888085]"
S8,SA,8,8,65135.92577499036,7706.731977883194,90096.27004999357,36.68557176861691,0.0010696672221508277,0.005084158044298906,0.0037198185592686173,False,False,,16000,2.488417863845825,16000,"[36.273895591788644, 33.48804058304253, 30.711223364839437, 28.076993741636358, 26.13720266968643, 25.15883615944672, 25.155116340887453, 25.68289224348962, 26.424074014818412, 1.907498759185631, 1.625098566827921, 1.9743472230939043, 3.2977309529184997, 5.537757024125704, 5.1915139432018735, 3.792774318635608, 3.8528899467278244, 3.810147888672477, 5.695813145227463]"
S8,SA,9,9,101359.57820023956,7678.052990733848,90159.61775332146,36.54489277022973,0.0017735305924607221,0.0012299389104035536,0.0,False,False,,16000,2.3410909175872803,16000,"[34.898925625822194, 31.023449549166795, 27.84269289114976, 25.312600235213363, 23.689196292668587, 22.972540667889767, 23.21280550121128, 24.2955437432001, 25.82025009293093, 5.1468590162826615, 3.197693869847442, 3.251199202943057, 3.1329103801806744, 3.1037199212412503, 3.410841046668286, 3.4446725999426975, 4.052386887941956, 3.4688423775685853, 4.335767467613116]"
S8,PSO,0,10000,644539.3499282836,8241.629557500908,90096.61940137869,35.39295361339807,0.001073548904207645,0.03033003798909396,0.003303096042003517,False,False,adj_height_ratio,16000,2.861182451248169,16000,"[39.09778321911132, 37.604658710154844, 33.191438226266456, 27.756073158990173, 22.750594998502407, 19.357200297099762, 19.35389720105776, 21.0911850559338, 23.90803008303374, 4.034681000961667, 2.2255541161013292, 4.020092161755603, 3.8439617823011556, 4.478610170295211, 4.9334838161813055, 4.1441824943410355, 2.7971936698277493, 2.704093119892127, 2.2111012817408886]"
S8,PSO,1,10001,1577309.8475577915,8246.842199058914,90149.33813136556,37.38484527981217,0.001659312570728394,0.024242336433210093,0.0,False,False,adj_height_ratio,16000,9.494012117385864,16000,"[37.63350112306031, 37.23354893045021, 32.775733271562956, 25.469018249213004, 19.81926085573575, 19.778357824240715, 22.338822566492485, 25.631985876842712, 26.799759503547545, 1.5, 2.739736370238862, 3.885103652894179, 7.0, 6.070274175013879, 3.3521592597976917, 4.857561734089829, 2.6260225774639587, 3.04598550457337, 2.3080020057403963]"
S8,PSO,2,10002,1682686.8017626533,8250.901370268066,94175.19210658132,36.6689278276691,0.046391023406459134,0.004628159662167159,0.042575425281285106,False,False,adj_height_ratio,16000,9.559707880020142,16000,"[35.761022475460116, 32.70616652147641, 31.109012847708165, 26.922037308745445, 22.02108544132906, 21.73687820399987, 24.250114654000782, 24.22255546327968, 24.179980037998394, 4.227888824057204, 3.5650370983105164, 5.2836113503513165, 2.8751738479350117, 3.3371746505982096, 2.8314618589440808, 2.2022345819059557, 4.0694088813981475, 4.949370695056492, 3.3275660391121606]"
S8,PSO,3,10003,1091600.9129413557,7977.040499751872,89081.92845775056,37.390731424491996,0.010200794913882661,0.024403600671013586,0.028692747222340387,False,False,adj_height_ratio,16000,8.52319860458374,16000,"[31.44847348426055, 26.808114504493034, 25.916876362137888, 25.913885620555174, 25.614731473602856, 22.60760553668849, 22.57891278946615, 23.198581413621273, 24.94174499869143, 7.0, 3.844315826520338, 3.4334014459208255, 3.3057687009523407, 3.3207997022806075, 6.02661828316063, 3.8961644507428854, 2.206370273016865, 1.5, 2.8572927418975036]"
S8,PSO,4,10004,1577802.042908523,7980.884342301814,94927.73498549339,37.161158858802594,0.054752610949926506,0.018113941337057366,0.11586438074440508,False,False,adj_height_ratio,16000,8.464776992797852,16000,"[34.471317603078134, 32.3828664179267, 29.70955037834247, 24.53964011325949, 24.48653291491349, 24.602397295657894, 26.00637572303004, 26.760570111870074, 26.721614554404812, 5.144675093095184, 2.8673690511625436, 2.3143661025360576, 2.8521005879205674, 5.182101175535024, 4.779877402935507, 4.7724279111580605, 3.3631468221969323, 2.092185766545545, 3.792908945717162]"
S8,PSO,5,10005,387705.08681744593,7348.865776516208,91136.54711918841,33.683057868387834,0.012628301324315706,0.0771764967564977,0.009945217577129739,False,False,adj_height_ratio,16000,8.044209241867065,16000,"[34.182830738733045, 29.68744366301525, 27.366209455546553, 25.815122964519762, 24.3927367325528, 23.287916933909546, 23.277971716332416, 23.888945104716218, 25.448397849350062, 5.8379934117293635, 6.992729562127272, 5.033469888297183, 2.963266898136488, 4.4082413555374265, 2.447356752560108, 1.5, 1.5, 1.5, 1.5]"
S8,PSO,6,10006,963377.970669344,8498.795412608952,88261.18881112112,40.033691801741554,0.019320124320876493,0.09681347402031655,0.023702163917615593,False,False,,16000,8.117032051086426,16000,"[34.6581288660469, 28.74263396663544, 24.233824739019965, 20.81113346905713, 20.258032968259357, 20.27490549773719, 23.69344925247354, 26.502674371706128, 27.423702163917614, 4.552181268812316, 3.6960991575071755, 3.6444035041397727, 5.064758967904927, 5.080124953704848, 3.0056605473539033, 4.403017245094947, 3.1564596258980897, 3.4582523804380156, 3.9727341508875553]"
S8,PSO,7,10007,1565075.8384087994,7812.833417515587,93528.8272307553,36.149939667009335,0.03920919145283664,0.009590694054538775,0.12318877335047063,False,False,adj_height_ratio,16000,8.825178623199463,16000,"[30.657419002285394, 27.535118849219185, 27.615474815985944, 27.738663589336415, 27.161212849853314, 27.181624648072383, 27.32185068029256, 27.303650158252694, 27.469954965891517, 4.660077652751206, 4.474059975876045, 2.355607233928624, 1.8994947634572894, 3.4353950817667998, 2.7833305012869105, 5.026900234520951, 4.455694568589912, 4.26677764815856, 2.792602006673035]"
S8,PSO,8,10008,328577.87363666715,7899.070054914854,89892.7278027403,37.08282565496833,0.0011919133028856271,0.015967826163515938,0.006460460048252514,False,False,adj_height_ratio,16000,8.15786600112915,16000,"[34.596385558350015, 31.521526312982107, 28.117397702853076, 26.585866987103355, 25.648571328879733, 24.189414521439343, 24.221121708136447, 25.775161634306745, 27.40646046004825, 2.530747731157894, 2.17039890159527, 3.92480756677576, 2.1389236314221343, 3.564287163366162, 2.5346753688192507, 3.8581380980940385, 5.544982591978096, 3.859125304806706, 6.956739296953018]"
S8,PSO,9,10009,1271865.4558937787,7429.8598549316575,92000.56813035648,32.6933746051914,0.022228534781738644,0.1042911067070849,0.07815314353217673,False,False,adj_height_ratio,16000,8.57811164855957,16000,"[32.91632867252383, 31.324586885511362, 31.042352800687283, 29.647045050038233, 27.16091582159741, 25.20464806622735, 25.126494922695173, 25.591734524875978, 27.418701518618107, 4.959403578767619, 4.668598959991825, 4.239588937492602, 2.7788747785890764, 1.5, 1.5, 2.796490050948783, 2.4358199263783864, 3.011084129200777, 4.80351424382233]"
S8,BFGS,0,20000,45886.169968256465,7813.243532524795,90037.72572001537,36.40203386349052,0.0004191746668374334,0.0026840037399856725,0.002648899105476943,False,False,adj_height_ratio,7001,3.1275269985198975,7000,"[36.25261367053159, 33.37561189093604, 30.823407490686474, 28.73575436239772, 27.23895625998129, 26.444818086090006, 26.44216918698453, 26.61531151794094, 26.95555057074779, 1.4998987626479914, 1.4999303299030873, 1.499956902788353, 1.4999777592681232, 2.160482043579964, 3.8888853460842525, 7.0000017906731635, 7.000003159396409, 6.655435879910268, 3.697461889238919]"
S8,BFGS,1,20001,45886.16996825643,7813.243532499675,90037.72571960773,36.40203386346048,0.0004191746623080689,0.002684003740808734,0.0026488991128879036,False,False,adj_height_ratio,7001,3.512695789337158,7000,"[36.25261367068862, 33.3756118911802, 30.823407490979832, 28.73575436259853, 27.238956259950587, 26.444818085835927, 26.44216918672304, 26.615311517841526, 26.955550570804952, 1.499898762647615, 1.499930329903406, 1.4999569027788773, 1.4999777592830792, 2.1604820435618795, 3.8888853460946247, 7.000001790688836, 7.000003159400306, 6.655435879883091, 3.697461889218768]"
S8,BFGS,2,20002,45981.39926165278,7814.067805299405,90038.46375052608,36.398914385820056,0.0004273750058452909,0.002769468881642292,0.0026381130067676395,False,False,adj_height_ratio,7001,3.3054511547088623,7000,"[36.24958356509005, 33.36998778489713, 30.815735393712025, 28.726942739865017, 27.22963490916713, 26.435634182441273, 26.432996069434505, 26.608773323029045, 26.952038528444252, 1.4998990460080988, 1.4999274566594416, 1.4999555123792794, 1.4999790151932026, 2.160463969603754, 3.888855757933084, 7.000000914936538, 7.000004531972956, 5.905277602565291, 4.444550578568412]"
S8,BFGS,3,20003,45898.28524886544,7813.247016627758,90037.69949192196,36.402087659724444,0.00041888324357730903,0.002682529870563183,0.002649132496344464,False,False,adj_height_ratio,7001,3.727461338043213,7000,"[36.25259580165758, 33.37557434678051, 30.823375214427866, 28.735721498021903, 27.238913731375323, 26.444762257726914, 26.44211312523057, 26.615262535174207, 26.95551993535632, 1.4998986314312308, 1.4999301016929811, 1.4999557692677772, 1.4999771456350357, 2.1606913357152115, 3.8893128627429627, 7.000770993641025, 6.997874937964015, 6.655935502510396, 3.697740379123808]"
S8,BFGS,4,20004,45886.16996825647,7813.243532830551,90037.72571759702,36.40203386427721,0.00041917463996683687,0.0026840037184326726,0.0026488990976893945,False,False,adj_height_ratio,7001,3.603532552719116,7000,"[36.25261366835494, 33.37561188774422, 30.82340748761658, 28.735754359926307, 27.23895625839907, 26.444818085940025, 26.442169186842335, 26.6153115181038, 26.955550570934754, 1.499898762639927, 1.4999303299342848, 1.4999569027457549, 1.4999777593474377, 2.160482043553286, 3.8888853461048836, 7.000001790711087, 7.00000315939395, 6.655435880361604, 3.697461889485001]"
S8,BFGS,5,20005,45886.169968256356,7813.243532488431,90037.7257195973,36.40203386339881,0.00041917466219230036,0.0026840037424982685,0.0026488991131223827,False,False,adj_height_ratio,7001,3.498106002807617,7000,"[36.252613670685705, 33.37561189118695, 30.823407490994963, 28.735754362622544, 27.238956259999593, 26.44481808588149, 26.442169186768368, 26.615311517852646, 26.95555057079149, 1.4998987626490579, 1.4999303298999993, 1.4999569027768065, 1.499977759281393, 2.160482043564358, 3.888885346093823, 7.000001790685702, 7.000003159395627, 6.6554358798510025, 3.697461889201036]"
S8,BFGS,6,20006,45886.16996825638,7813.243532493266,90037.72571958751,36.40203386343517,0.0004191746620834844,0.002684003741502146,0.0026488991136552897,False,False,adj_height_ratio,7001,3.651120662689209,7000,"[36.25261367068965, 33.375611891197345, 30.823407491003675, 28.735754362617318, 27.23895625998807, 26.4448180858547, 26.442169186741044, 26.615311517829404, 26.955550570784755, 1.4998987626480142, 1.499930329899513, 1.4999569027767763, 1.4999777592807215, 2.160482043563324, 3.8888853460924837, 7.000001790683507, 7.000003159396202, 6.655435879878281, 3.6974618892163416]"
S8,BFGS,7,20007,46076.07806908487,7814.80840862115,90038.10854559732,36.39959412961792,0.00042342828441469465,0.002750845763892689,0.002621744933076542,False,False,adj_height_ratio,7001,3.6343584060668945,7000,"[36.247480208627735, 33.3662594100728, 30.811224687631544, 28.722060082976764, 27.2251427119869, 26.431568228266894, 26.428946483333817, 26.60566973897935, 26.950238539435905, 1.4998963800855436, 1.4999009751893844, 1.4999239355745735, 1.5000433463094769, 2.1604664349986984, 3.8888450325804937, 7.000000185030579, 7.001715049147457, 5.6264652613752535, 4.722337529326451]"
S8,BFGS,8,20008,45886.169968256356,7813.24353249865,90037.72571961286,36.40203386346768,0.0004191746623651448,0.0026840037406115342,0.002648899112845271,False,False,adj_height_ratio,7001,3.769826650619507,7000,"[36.252613670710325, 33.37561189121211, 30.823407491012325, 28.73575436261506, 27.238956259966955, 26.444818085829844, 26.442169186717, 26.61531151782503, 26.95555057078887, 1.4998987626481823, 1.4999303298997368, 1.4999569027766573, 1.4999777592808081, 2.1604820435648273, 3.8888853460947512, 7.000001790687737, 7.000003159394324, 6.655435879894629, 3.697461889226016]"
S8,BFGS,9,20009,45886.16996825644,7813.243532765023,90037.7257200353,36.402033864510955,0.0004191746670589459,0.0026840037120286387,0.0026488991137227913,False,False,adj_height_ratio,7001,3.659038543701172,7000,"[36.25261366921308, 33.375611888797074, 30.823407488878154, 28.735754361241725, 27.238956259519618, 26.444818085941062, 26.44216918682734, 26.615311517975172, 26.95555057099056, 1.499898762663377, 1.4999303299025335, 1.4999569027873927, 1.4999777592824712, 2.160482043547446, 3.8888853460871418, 7.000001790684573, 7.000003159393752, 6.655435880537194, 3.6974618896250715]"
