scenario_id,algorithm,run_index,seed,penalized_objective,area,volume,total_height,rel_volume_error,rel_height_error,monotonic_violation,feasible,n_evals,time_s,budget,decision_vector
S7,SA,5,5,7901.892941317985,7898.455368080716,70318.25292721273,36.48786844406751,2.4844607327523655e-05,0.00033237139541071966,0.0,True,16000,0.7419321537017822,16000,"[30.079674024466684, 28.971709894128175, 27.617728335948133, 26.107210271213205, 23.341918081984982, 20.93039829658507, 21.294396871345064, 22.590139016670612, 23.240664394140214, 2.671387112836948, 1.5, 1.9173687608249894, 1.9767015287625174, 1.7427262035624502, 5.562685335634681, 5.959713779453856, 5.109731276076201, 4.164527111811608, 5.8830273351042575]"
S7,SA,6,6,8271.382328564508,8255.895874088586,70335.96574170893,36.48483799630846,0.00022704410848880703,0.0004153973614121422,0.0,True,16000,0.7310709953308105,16000,"[37.85821321486208, 31.490755333362394, 29.742488990755895, 19.086739382906845, 18.465217567902418, 18.131356718067355, 24.203433144652145, 24.527958722952473, 25.88840847877839, 1.5, 2.2995622003242304, 1.5055964396717356, 5.324221575982159, 4.804727320120463, 5.2386001239002455, 5.626149124089442, 1.6501652909941114, 3.753797831671419, 4.782018089554654]"
S7,SA,7,7,8331.214234857363,8306.182911132224,70305.2036131723,36.52680238887736,0.00021041505727673762,0.0007343120240371774,0.0,True,16000,0.7327020168304443,16000,"[29.438567571779778, 29.08808147128842, 28.096396360313904, 27.6397828534812, 26.59982107085446, 19.683131093884246, 20.95260234254971, 21.620949886152733, 23.637822206058033, 2.135629355981235, 1.7391892844331542, 3.329184464294808, 2.300168040688933, 1.6078603322946758, 4.6062591660044685, 5.9819498139888845, 5.6715526123142235, 6.0, 3.155009318876968]"
S7,SA,8,8,8890.74497372304,8882.807904808269,70306.68120473236,36.50581865090329,0.00018940266307790175,0.00015941509324072554,0.0,True,16000,0.7242059707641602,16000,"[38.65459785531109, 37.66420238868738, 35.680043780767576, 26.593696908488532, 16.38287530934815, 12.918095204035408, 22.948111285370015, 23.83125520287014, 25.534388651907452, 1.5, 1.9231725799574177, 1.7164190641238812, 1.8880364906654648, 5.491722971149639, 5.823560654520698, 6.0, 4.748707423725, 5.100139734211211, 2.314059732549971]"
S7,SA,9,9,7903.567027673073,7890.852003355041,70307.9293493856,36.48259435655887,0.00017165316573386187,0.00047686694359259794,0.0,True,16000,0.7288351058959961,16000,"[27.861410135807237, 26.27396532585947, 22.904021656648332, 19.191841171132396, 18.236489574382894, 18.114221524346338, 19.58495002228154, 21.04494082490815, 23.7525593825786, 6.0, 1.7569095732157614, 5.122792402558311, 3.0888290348289553, 1.6319194976825426, 1.5, 2.995871112800926, 4.219105521723268, 4.901415952915743, 5.265751260833363]"
S7,PSO,0,10000,8596.767218207839,8596.662251263251,70318.67242159537,36.501223028735225,1.8879101317225182e-05,3.350763658151464e-05,0.0,True,16000,0.773144006729126,16000,"[35.214238340164215, 34.1776917307195, 29.420343287036633, 24.9164852428518, 12.0, 12.0, 18.61253503687026, 23.329331380056527, 24.899371979210148, 3.515570514114927, 1.5, 6.0, 3.871543523586108, 4.157125002423497, 6.0, 6.0, 2.456983988610687, 1.5, 1.5]"
S7,PSO,1,10001,8670.36109300737,8669.123274938445,70306.57550992197,36.482590644353756,0.00019090571783322312,0.0004769686478422958,0.0,True,16000,0.7709057331085205,16000,"[35.361939331333595, 34.18496249016613, 29.510701943055444, 20.150222670197692, 12.0, 12.0, 12.0, 18.74759069732934, 22.98593919520737, 4.78275000559402, 1.5, 5.301247103731895, 6.0, 6.0, 2.3951341704294227, 6.0, 1.5, 1.5034593645984182, 1.5]"
S7,PSO,2,10002,8386.912533988752,8386.894402289765,70319.76939727657,36.49915757205315,3.2793333821090846e-06,2.3080217721916883e-05,0.0,True,16000,0.7752799987792969,16000,"[36.97711145053575, 33.3293492268847, 27.2916932957117, 18.47441193940277, 15.54469499797642, 12.0, 13.040867322061974, 18.069827388712117, 20.1498104464743, 2.0482895162012835, 4.43667377054464, 5.807235446031356, 5.741474432510077, 2.7350770454005873, 3.5821936672403325, 1.5000000000000622, 5.626653537546868, 2.0892529956237005, 2.932307160954249]"
S7,PSO,3,10003,8832.589116681604,8808.976003228507,70338.62303411917,36.479025707833564,0.0002648326808755612,0.0005746381415461852,0.009767873611188804,False,16000,0.7804150581359863,16000,"[29.093492748681953, 26.45016272360397, 23.635664046669664, 23.27154276845313, 20.737548512381075, 15.59510320447166, 15.760791871319547, 26.89779584922019, 26.888027975609003, 5.870953142248749, 4.556775301917054, 1.8142266473067752, 5.585472736524823, 2.846057155004716, 5.876171862842072, 5.042421804360906, 1.5, 1.5, 1.886947057628468]"
S7,PSO,4,10004,8782.819547461417,8781.98458298388,70321.78818243532,36.49441998108686,2.5429215519402953e-05,0.00015287723049707376,2.997348500599628e-05,False,16000,0.794374942779541,16000,"[24.726715843305065, 24.72674581679007, 23.305594176831928, 23.30556233334035, 22.3755681652354, 18.20623770293435, 18.239889670315407, 24.268256794061625, 25.678230856129705, 4.801977215792686, 4.776804850389426, 1.5071113296087453, 1.5, 6.0, 3.289546140247087, 3.3671275307004827, 1.5148121680204096, 4.758756051242051, 4.9782846950859705]"
S7,PSO,5,10005,8474.369909259216,8472.01510624278,70315.78412150496,36.49147655001641,5.995276585671655e-05,0.0002335191776326576,0.0,True,16000,0.7829387187957764,16000,"[29.955150392809482, 23.284912700951235, 23.27985038468054, 22.429060871134, 20.943042340189983, 20.935913623282286, 24.830052294524556, 25.11908141474921, 26.981283828475835, 2.2229378933492203, 1.5, 3.377644214789095, 6.0, 3.4058726880990555, 4.743305173710451, 3.8987830981248437, 1.5, 4.543972299253531, 5.298961182690211]"
S7,PSO,6,10006,8479.65728110908,8479.520518687594,70319.69981230832,36.49756863463318,4.2688807122065924e-06,6.661274977581692e-05,0.0,True,16000,0.7738020420074463,16000,"[35.06567365706814, 29.911458304953804, 23.803083513895523, 21.59691096006847, 13.936192007911622, 12.0, 22.1409820338416, 23.719335122583328, 26.939797483710922, 3.3962587243077818, 4.890543350416846, 3.6041463347137817, 3.3794322375490835, 6.0, 4.043063482561553, 4.678647947831792, 1.5, 3.505476557252344, 1.5]"
S7,PSO,7,10007,8829.60459872202,8829.587834929707,70319.61175908174,36.50068827336388,5.521059702149861e-06,1.885680448979606e-05,0.0,True,16000,0.7714800834655762,16000,"[36.19702862779176, 30.653421719615825, 25.456409229017307, 24.952770975278284, 23.22067009866068, 12.0, 12.0, 16.778337826399493, 27.00154019009571, 1.5874769841197098, 5.999991082506001, 2.074265706198623, 6.0, 1.5002127271928025, 6.0, 1.5297751072433852, 4.308966666103358, 6.0, 1.5]"
S7,PSO,8,10008,87717.94011102298,8737.23768557274,70073.66088415554,38.3300726731021,0.0035031159818608845,0.050138977345263055,0.011404571054587365,False,16000,0.7930598258972168,16000,"[27.6614194781102, 27.671028301904013, 24.57591904639638, 24.587323617450966, 23.42150786652576, 19.950687999921293, 19.949441230030043, 19.949400974940716, 19.950632267003034, 2.8596970558828296, 5.197025574550972, 3.4966943638782437, 1.9362071513179946, 4.240119080764602, 3.67650345946823, 5.4655537856383285, 3.9638080774214752, 3.795311852944648, 3.6991522712347744]"
S7,PSO,9,10009,8324.034386880703,8324.248028200425,70324.79876497839,36.496635326598756,6.824182278711539e-05,9.218283291078298e-05,0.0,True,16000,0.7748899459838867,16000,"[35.03191674425756, 31.02990884464304, 27.871947754056322, 24.131902851142932, 21.74100646061197, 13.54102161579792, 13.89036513474908, 19.40319163601149, 23.67108000925282, 3.1917111226228374, 4.25098464941758, 3.5772618781372607, 1.5, 2.3078523263674784, 3.9854498596154393, 3.301658803400784, 6.0, 5.567070281388183, 2.814646405649195]"
S7,BFGS,0,20000,7915.131395956276,7901.449724933316,70336.11221096959,36.48811303435164,0.00022912700468694764,0.00032567029173584183,0.0,True,7001,0.32026124000549316,7000,"[36.67287543103297, 34.408028560561945, 31.479819371395358, 26.509886490386734, 23.416766404469836, 17.348889689343693, 17.355678189225014, 20.258079939614255, 21.217290815189443, 1.747472237738138, 1.5001651964300182, 1.9445465192432214, 4.748626954200441, 2.8234127906915147, 5.989958505356239, 4.745309057644764, 4.763397024741709, 2.533371360959015, 5.691853387346577]"
S7,BFGS,1,20001,7740.87640376428,7740.659890009405,70320.13293037351,36.49690431322877,1.890363673365249e-06,8.481333619813571e-05,0.0,True,7001,0.33642125129699707,7000,"[33.42237525726195, 28.598086316931575, 24.863915368514142, 22.193498237412022, 20.555009008638404, 19.919073842046213, 20.26914052953073, 21.613237537387082, 23.97776956074657, 2.6756916841974987, 3.1645927362229793, 3.5219861350305743, 3.775750408393736, 3.935097245579807, 4.010640500750878, 4.017502822758161, 3.9613170326304012, 3.827248613330379, 3.607077134334354]"
S7,BFGS,2,20002,8129.700130303979,8125.251428817207,70311.7387040605,36.50865884584191,0.00011748145533994077,0.000237228653202938,0.0,True,7001,0.3229861259460449,7000,"[31.757990530772492, 25.325433482295512, 18.261241942649924, 16.91790756753488, 15.622099154749709, 14.949195389201892, 15.669515561645563, 21.82270966808558, 24.945161774512368, 5.6254784676532035, 4.543714160294661, 4.563291667354352, 1.5828891309098412, 1.6474114194331608, 1.9998318864897366, 1.624562075753418, 5.904632372417546, 5.072645932145768, 3.944201733390216]"
S7,BFGS,3,20003,8970.748465412336,8948.846114844058,70321.63727027236,36.53041719603336,2.328313811661239e-05,0.0008333478365304631,0.0,True,7001,0.32059216499328613,7000,"[35.994950430411606, 17.797116849021705, 17.33580842880864, 16.112829058155466, 13.974192330395933, 13.408523560060281, 13.409500188835636, 14.74654901326613, 25.955905225432616, 5.995847749254107, 6.000219074321255, 2.470869080970414, 2.8178521542789907, 1.8050932745791812, 1.5265252689298732, 3.096747082144265, 2.6294288259137546, 4.187843051063908, 5.999991634577617]"
S7,BFGS,4,20004,7744.957150376428,7744.733437887551,70319.76028183741,36.496864480143124,3.408961356450966e-06,8.590465361304387e-05,0.0,True,7001,0.32657599449157715,7000,"[33.006568481410135, 30.078205455146428, 26.60395498322619, 24.40959147405899, 22.131138531316026, 20.266151830565242, 20.281052533131295, 22.018141569738752, 23.704001749114354, 2.784945965270623, 1.7835417330623193, 2.8001334061727126, 2.383142825221446, 3.484480760124182, 5.873552187663249, 5.608773606237075, 4.953636149434243, 2.7477752138019493, 4.076882633155326]"
S7,BFGS,5,20005,7740.876420783213,7740.659904536715,70320.13293094905,36.49690429540177,1.890371857989811e-06,8.481382460905473e-05,0.0,True,7000,0.337108850479126,7000,"[33.42165397573568, 28.59664953111489, 24.863556116672125, 22.19196965296799, 20.55702669776028, 19.919384268874328, 20.26750643422627, 21.61233749721601, 23.97868240580845, 2.6760976021680887, 3.1653370209293894, 3.5212872478796187, 3.778104479179433, 3.9251838764233256, 4.00835304907307, 4.019346391855836, 3.9670775819948916, 3.830283003239875, 3.605834042658236]"
S7,BFGS,6,20006,7749.701822398976,7749.480447006374,70320.10761665978,36.4968689878997,1.5303848091254924e-06,8.578115343280618e-05,5.563965160604312e-06,False,7001,0.33086276054382324,7000,"[35.458198991731656, 32.390038564629194, 29.71885637396072, 27.490516639744236, 22.26010946171226, 20.113655534910553, 20.113649970945392, 20.781456344299222, 22.827142239037016, 1.619505665508835, 1.6474493400116341, 1.622059498583185, 1.792003707640813, 5.9999173770021, 5.263499027860928, 4.419118246784659, 4.4472890478626885, 4.307935517526026, 5.378091559118837]"
S7,BFGS,7,20007,8255.355454822691,8241.261911418525,70338.65906680026,36.49927182915058,0.0002653450910162246,1.9949886285491803e-05,0.0,True,7001,0.31713390350341797,7000,"[36.452205790261345, 30.872524044001256, 19.608420120599764, 16.862487888772954, 16.820760474271864, 16.075693057195846, 17.14125119248265, 18.12937898507924, 21.81108655552727, 3.912739734583038, 4.98111634142229, 4.468931975195439, 3.0486614632231013, 2.148390049514821, 3.8483533228205156, 1.9964659903806306, 5.655475646119398, 3.218906362252204, 3.2202309436391414]"
S7,BFGS,8,20008,7749.983371749994,7749.763687417133,70320.12615724829,36.49688376947644,1.7940450553304572e-06,8.537617872766283e-05,8.577371456652827e-06,False,7001,0.34543395042419434,7000,"[35.132535950863044, 31.86667380990456, 29.609186062268908, 27.3515333057327, 23.08207203425995, 20.238625231938084, 20.238616654566627, 21.247133642373285, 23.95667856467378, 1.6433113212510586, 1.8721522923384004, 1.5181323534402227, 1.6716287766364928, 4.663585779439837, 5.999606441248827, 5.863626566894618, 4.242706725437604, 5.144888651579229, 3.8772448612101496]"
S7,BFGS,9,20009,7741.196160733569,7740.979561640176,70319.8712275041,36.49690338559995,1.8312357209407776e-06,8.483875068630568e-05,0.0,True,7001,0.33504486083984375,7000,"[33.9774694022654, 29.894556569804994, 25.56955812864192, 22.535084076384017, 20.804786395417402, 19.965662582059224, 20.202510612146533, 21.36826535844378, 23.89452558251676, 2.3781986263115344, 2.495548749256448, 3.7149015739602964, 3.957388397561736, 3.7189015822004228, 4.030847934827281, 4.457367777301834, 3.765592836198599, 4.260415276145369, 3.7177406318364383]"
S8,SA,0,0,54621.25947608079,7718.267930410063,89924.56821429824,36.41896524710019,0.0008381309522417723,0.0022201302164331716,0.0,False,16000,0.9737920761108398,16000,"[36.44489071019975, 33.683448340521224, 31.110862719159357, 28.71497410756541, 26.821112955472888, 25.87929017522529, 25.89311991107015, 26.179757052708162, 26.65411641620686, 1.5236428096013601, 2.0069421358088784, 1.5, 1.9604378556340385, 3.4946925865178207, 6.084458666208655, 5.464929099890684, 5.3915008540115625, 5.158554073445345, 3.833807165981843]"
S8,SA,1,1,117923.67638233273,7755.8231392302205,90017.3636489876,36.359409214224264,0.0001929294331954831,0.003851802350020153,0.0,False,16000,0.9502153396606445,16000,"[34.801424016328184, 30.560706588776863, 26.939904758963046, 24.240715679975988, 22.691121824089198, 22.165634738680676, 22.51959480970336, 23.685086101424016, 25.39811382328192, 5.756405275486372, 4.2259401333763735, 2.6419085735833656, 2.668912783099737, 2.2337919366958054, 2.546832954848923, 2.172009978005493, 3.7890501166718678, 5.614215851634239, 4.710341610822086]"
S8,SA,2,2,68615.89775104738,7634.557467907127,90033.74515783698,36.39747585615726,0.00037494619818866743,0.0028088806532258325,0.0,False,16000,0.9543969631195068,16000,"[35.68125904658091, 32.2714077505114, 29.36694024804513, 26.972410892909203, 25.500434106170648, 24.776288973480025, 24.877668173659785, 25.345092319154276, 26.260220157171815, 2.3008671180024107, 3.203436744553578, 3.643451657904515, 2.2679998195978635, 2.8087361296827487, 3.283372521214979, 3.6857913857808415, 5.026070120372775, 5.9279808088391945, 4.249769550208351]"
S8,SA,3,3,55005.01592579278,7723.500854665508,90166.72433474203,36.36095258574988,0.0018524926082447767,0.003809518198633477,0.0,False,16000,0.9590311050415039,16000,"[36.435074022319, 33.49009014542175, 30.959599594509978, 28.86278945397224, 27.03652288375439, 26.00245575354504, 26.003599225521175, 26.22638974594034, 26.79355142962417, 1.5050384918781856, 1.620468689628046, 1.5, 2.423832866454279, 3.532663915519075, 4.520128086642696, 4.740297277432628, 5.595203065597652, 4.7621753397717885, 6.1611448528255295]"
S8,SA,4,4,67059.05204022655,7733.5255186882005,90015.72760807781,36.46229794682336,0.00017475120086455717,0.0010329329637434976,0.0,False,16000,0.9616978168487549,16000,"[36.795476455839136, 34.4061836923767, 31.937369015767715, 29.35517297583729, 27.158994876887068, 25.785964771776662, 25.80002536790406, 26.099548602352222, 26.696530806733286, 1.5, 1.5, 1.703063216478327, 1.643149344345753, 2.9163733915332952, 4.93008524878975, 6.344253078836111, 4.874681548847186, 6.163051138845728, 4.887640979147218]"
S8,SA,5,5,66821.73998425787,7687.230749179765,89872.47830675227,36.205356682197255,0.0014169077027526024,0.008072419665828624,0.013087357558646318,False,16000,0.9732820987701416,16000,"[36.84297149299832, 34.43075937194991, 31.861990436295937, 29.317587562244437, 27.16107624960631, 25.848558668994222, 25.835471311435576, 26.142678999986167, 26.62653479652132, 1.5, 1.5972516693611654, 1.5, 2.2365766955096413, 2.5676108930252566, 4.023062727398747, 4.866565624244081, 7.0, 4.70356604211121, 6.210723030547153]"
S8,SA,6,6,62618.13578277115,7681.731530209216,90076.49623250923,36.45671875621028,0.0008499581389914965,0.001185787501088252,0.0,False,16000,0.9573581218719482,16000,"[35.67882793272213, 32.34683180075349, 29.442208015429063, 27.340060371403982, 26.01774292287464, 25.35384664309452, 25.440438342125915, 25.96619350827722, 26.63753791587214, 1.9347932926128868, 2.0213154363156303, 3.6119948311314745, 3.0694407812624744, 3.3558711040580285, 3.9365308611950094, 3.9800347461075187, 4.94322599909131, 3.8030427897697225, 5.800468914666225]"
S8,SA,7,7,59106.49864494635,7700.4204154028,90215.10389328293,36.313272882453674,0.002390043258699168,0.005115811439625366,0.0,False,16000,0.9584043025970459,16000,"[36.67353969539821, 33.993233125071036, 31.353970494353728, 28.909204739282416, 27.033640281264077, 25.93947023873094, 25.982214090792827, 26.126895042183616, 26.655813744872248, 1.5924603710088845, 1.5, 1.5195946329293846, 2.570868094906944, 3.454370772342354, 3.475613999359374, 4.542331143379538, 6.823923207878607, 4.865623931760496, 5.968486728888085]"
S8,SA,8,8,65135.92577499036,7706.731977883193,90096.27004999357,36.68557176861691,0.0010696672221508277,0.005084158044298906,0.0037198185592686173,False,16000,0.9585180282592773,16000,"[36.273895591788644, 33.48804058304253, 30.711223364839437, 28.076993741636358, 26.13720266968643, 25.15883615944672, 25.155116340887453, 25.68289224348962, 26.424074014818412, 1.907498759185631, 1.625098566827921, 1.9743472230939043, 3.2977309529184997, 5.537757024125704, 5.191513943201872, 3.792774318635608, 3.8528899467278244, 3.810147888672477, 5.695813145227463]"
S8,SA,9,9,101359.57820023956,7678.052990733848,90159.61775332146,36.54489277022973,0.0017735305924607221,0.0012299389104035536,0.0,False,16000,0.9535140991210938,16000,"[34.898925625822194, 31.023449549166795, 27.84269289114976, 25.312600235213363, 23.689196292668587, 22.972540667889767, 23.21280550121128, 24.2955437432001, 25.82025009293093, 5.1468590162826615, 3.197693869847442, 3.251199202943057, 3.1329103801806744, 3.1037199212412503, 3.410841046668286, 3.4446725999426975, 4.052386887941956, 3.4688423775685853, 4.335767467613116]"
S8,PSO,0,10000,644539.3499245767,8241.629557502132,90096.61940135898,35.39295361340176,0.0010735489039887195,0.030330037988992926,0.003303096052079013,False,16000,1.0115280151367188,16000,"[39.09778321912249, 37.60465871012827, 33.1914382262585, 27.75607315898714, 22.750594998489362, 19.357200297099762, 19.353897201047683, 21.0911850559338, 23.908030083026834, 4.034681000964716, 2.225554116101684, 4.020092161755574, 3.8439617823006698, 4.478610170294567, 4.9334838161813055, 4.144182494342335, 2.7971936698277493, 2.7040931198921476, 2.211101281741007]"
S8,PSO,1,10001,1577309.847553975,8246.842199057455,90149.33813148135,37.384845279814016,0.001659312572014945,0.02424233643326071,0.0,False,16000,1.0215351581573486,16000,"[37.63350112310916, 37.233548930479294, 32.77573327160657, 25.469018249213004, 19.819260855730302, 19.778357824262436, 22.33882256649321, 25.631985876831568, 26.79975950357203, 1.5, 2.7397363702381203, 3.8851036528976333, 7.0, 6.070274175013879, 3.3521592597976917, 4.857561734089829, 2.626022577465674, 3.0459855045710476, 2.308002005740139]"
S8,PSO,2,10002,1682686.8017267492,8250.901370272832,94175.19210638326,36.66892782768694,0.0463910234042584,0.004628159662655973,0.04257542530056213,False,16000,1.0373718738555908,16000,"[35.76102247532744, 32.706166521348486, 31.109012847708165, 26.922037308738968, 22.02108544129571, 21.73687820403475, 24.25011465398802, 24.22255546327968, 24.179980037979117, 4.227888824065099, 3.5650370983105164, 5.2836113503513165, 2.8751738479427233, 3.337174650601355, 2.8314618589419562, 2.202234581911884, 4.0694088813967495, 4.949370695052152, 3.327566039113189]"
S8,PSO,3,10003,1091600.9129370002,7977.040499751,89081.92845756115,37.3907314244934,0.010200794915987191,0.02440360067105213,0.028692747251465534,False,16000,1.0338068008422852,16000,"[31.44847348420446, 26.808114504532153, 25.916876362021036, 25.913885620586193, 25.614731473573308, 22.607605536649043, 22.578912789397577, 23.198581413595644, 24.941744998624092, 7.0, 3.844315826527117, 3.43340144591545, 3.3057687009523407, 3.3207997022806075, 6.02661828316063, 3.8961644507428854, 2.206370273016865, 1.5, 2.8572927418975036]"
S8,PSO,4,10004,1577802.0427099818,7980.884342275734,94927.73498465508,37.16115885873316,0.054752610940611984,0.018113941335155058,0.11586438074947125,False,16000,1.0287330150604248,16000,"[34.47131760232929, 32.3828664179267, 29.709550378367997, 24.53964011325949, 24.486532914908423, 24.602397295657894, 26.006375722856742, 26.76057011173388, 26.72161455465788, 5.144675093095184, 2.8673690511625436, 2.3143661025360576, 2.852100587920629, 5.182101175535024, 4.779877402888852, 4.772427911136019, 3.3631468221694387, 2.092185766545545, 3.7929089457438607]"
S8,PSO,5,10005,387705.0868175658,7348.865776516326,91136.54711919083,33.683057868388076,0.012628301324342546,0.07717649675649108,0.009945217582060906,False,16000,1.0131723880767822,16000,"[34.18283073873329, 29.687443663017252, 27.36620945554556, 25.815122964519702, 24.3927367325528, 23.287916933910576, 23.277971716328516, 23.888945104717326, 25.448397849350062, 5.8379934117295, 6.992729562127272, 5.033469888297283, 2.963266898136488, 4.4082413555374265, 2.447356752560108, 1.5, 1.5, 1.5, 1.5]"
S8,PSO,6,10006,963377.9706697399,8498.795412608762,88261.188811114,40.033691801739536,0.01932012432095556,0.09681347402026126,0.023702163917615593,False,16000,1.0094001293182373,16000,"[34.65812886604629, 28.74263396663544, 24.233824739020474, 20.811133469055953, 20.258032968258465, 20.274905497737922, 23.693449252472988, 26.502674371707705, 27.423702163917614, 4.552181268811316, 3.6960991575066466, 3.6444035041400604, 5.064758967904184, 5.080124953704848, 3.0056605473541884, 4.403017245094511, 3.1564596258980897, 3.458252380438135, 3.9727341508875553]"
S8,PSO,7,10007,1565075.8383991795,7812.833417514737,93528.82723074933,36.14993966700895,0.03920919145277035,0.009590694054549287,0.12318877335047063,False,16000,1.044961929321289,16000,"[30.657419002277912, 27.53511884923004, 27.615474815985944, 27.738663589336415, 27.161212849853314, 27.18162464806362, 27.32185068029256, 27.303650158252694, 27.46995496589302, 4.660077652751206, 4.474059975876718, 2.3556072339293435, 1.8994947634546662, 3.4353950817667998, 2.7833305012880247, 5.026900234520685, 4.455694568589912, 4.26677764815856, 2.792602006673035]"
S8,PSO,8,10008,328577.8736378479,7899.070054915352,89892.72780274235,37.08282565496724,0.0011919133028628292,0.01596782616348596,0.006460460051449957,False,16000,1.0293691158294678,16000,"[34.596385558350015, 31.5215263129768, 28.117397702853076, 26.58586698710797, 25.648571328879942, 24.18941452143353, 24.221121708136447, 25.775161634313076, 27.40646046005145, 2.5307477311582174, 2.17039890159527, 3.9248075667754465, 2.1389236314211697, 3.564287163366162, 2.5346753688183465, 3.858138098094301, 5.544982591978538, 3.859125304806686, 6.956739296953103]"
S8,PSO,9,10009,1271865.4558858625,7429.859854931172,92000.56813035421,32.69337460519327,0.02222853478171342,0.10429110670703369,0.07815314353217673,False,16000,1.0310401916503906,16000,"[32.91632867252401, 31.32458688550146, 31.04235280068578, 29.64704505004749, 27.160915821606988, 25.20464806622735, 25.126494922695173, 25.591734524881517, 27.418701518604966, 4.959403578767619, 4.668598959994392, 4.239588937493021, 2.7788747785890764, 1.5, 1.5, 2.7964900509473507, 2.4358199263783864, 3.0110841292011, 4.80351424382233]"
S8,BFGS,0,20000,45886.169968256436,7813.2435324966145,90037.72571960704,36.40203386345948,0.0004191746623004696,0.0026840037408361827,0.002648899113307124,False,7001,0.4597187042236328,7000,"[36.25261367070416, 33.3756118912141, 30.823407491016624, 28.735754362621872, 27.23895625997608, 26.444818085836754, 26.442169186723447, 26.61531151782172, 26.955550570784123, 1.499898762648251, 1.4999303298997264, 1.4999569027767627, 1.4999777592809047, 2.1604820435643526, 3.8888853460937733, 7.000001790685733, 7.000003159395894, 6.655435879890975, 3.6974618892231073]"
S8,BFGS,1,20001,45886.16996825641,7813.2435325033375,90037.72571959352,36.40203386348298,0.0004191746621502615,0.0026840037401924116,0.00264889911120747,False,7001,0.4468679428100586,7000,"[36.25261367067197, 33.37561189114686, 30.823407490958694, 28.735754362591234, 27.238956259955632, 26.444818085830164, 26.442169186718957, 26.615311517830207, 26.95555057079165, 1.4998987626485274, 1.4999303298998894, 1.4999569027771231, 1.4999777592676715, 2.160482043583541, 3.8888853461152597, 7.000001790688957, 7.000003159392429, 6.655435879888335, 3.697461889221243]"
S8,BFGS,2,20002,45947.076905441245,7813.1313788846865,90033.2918634741,36.40248362578582,0.000369909594156747,0.002671681485320007,0.002709836047717573,False,7001,0.445544958114624,7000,"[36.252997697696536, 33.377618205623214, 30.82667832625167, 28.736077704139813, 27.23523831467269, 26.434861942166773, 26.432152106119055, 26.606732368691127, 26.95023867495999, 1.4998337285908885, 1.4996461859467163, 1.5005881868005235, 1.4999193335120058, 2.1667873423521047, 3.8902657172998643, 7.0000522435415995, 6.998510578678065, 6.226865626809062, 4.120014682254988]"
S8,BFGS,3,20003,45886.16996825646,7813.243533138832,90037.72572075124,36.402033868425775,0.0004191746750138312,0.0026840036047732834,0.002648899123528281,False,7001,0.4461970329284668,7000,"[36.25261367149564, 33.375611892606926, 30.82340749195967, 28.735754362927292, 27.23895625868971, 26.444818082571206, 26.442169183447678, 26.61531151552697, 26.9555505696284, 1.4998987625751097, 1.499930329851268, 1.4999569028755453, 1.4999777592233283, 2.160482043531715, 3.88888534601861, 7.000001790699863, 7.000003159322846, 6.65543588326775, 3.6974618910597417]"
S8,BFGS,4,20004,45886.66252190067,7813.2509046824,90037.73968767276,36.40208199956821,0.00041932986303064453,0.0026826849433367033,0.002648920242297237,False,7001,0.44456911087036133,7000,"[36.25259300411797, 33.37558300080814, 30.82338089548411, 28.735734554301086, 27.238933305868436, 26.44480334577522, 26.442154425532923, 26.61529615673686, 26.955542722750824, 1.4998985583344018, 1.4999305403569452, 1.4999563371969828, 1.4999778601773184, 2.1605177622947145, 3.8889558836293623, 7.000155338907873, 7.000003467212545, 6.655161924307057, 3.6975243271510103]"
S8,BFGS,5,20005,45886.17424292898,7813.244724322344,90037.72168445097,36.402050580739626,0.00041912982723297317,0.0026835457331609264,0.0026512598733994253,False,7001,0.44742298126220703,7000,"[36.25263059949117, 33.37563839262587, 30.823424347951907, 28.735762608936152, 27.238950307422755, 26.444806674519093, 26.442155414645693, 26.615292403866324, 26.955533335200215, 1.4999001198010586, 1.499930444441027, 1.4999568234993452, 1.499976026015345, 2.160479901493949, 3.88887900136408, 6.999984670203583, 7.0000149153189115, 6.6554553440742525, 3.697473334528072]"
S8,BFGS,6,20006,45886.169968256385,7813.243532490159,90037.72571949991,36.40203386346536,0.00041917466111012294,0.0026840037406749965,0.002648899112251968,False,7001,0.4483757019042969,7000,"[36.25261367076194, 33.375611891305134, 30.823407491119962, 28.73575436269528, 27.238956259979602, 26.444818085763885, 26.442169186651633, 26.615311517770323, 26.95555057077323, 1.499898762648414, 1.4999303298996334, 1.4999569027772564, 1.4999777592746544, 2.160482043541938, 3.8888853460960955, 7.000001790688878, 7.000003159396717, 6.655435879910672, 3.6974618892311035]"
S8,BFGS,7,20007,51336.6932591706,7811.689070946204,90038.06082719297,36.403390963450036,0.00042289807992185364,0.002646822919177093,0.0024282058711584398,False,7001,0.4428088665008545,7000,"[36.24831315155692, 33.367691073621856, 30.814442174554365, 28.726427497225348, 27.23065363898914, 26.43791164771851, 26.435483441847353, 26.61064637105922, 26.954241753550125, 1.5072121935224483, 1.5030652832683828, 1.4991539412538926, 1.509333452095083, 2.1919330919610513, 3.94750731872968, 6.966683358088847, 6.999943950995076, 6.6193361099623536, 3.659222263573221]"
